customer_id,first_name,last_name,email,city,state,signup_date,customer_segment
29490,CustFN_9489,CustLN_9489,customer9489@example.com,Pune,Maharashtra,2021-06-25,Medium
29491,CustFN_9490,CustLN_9490,customer9490@example.com,Chennai,Telangana,2023-01-16,Low
29492,CustFN_9491,CustLN_9491,customer9491@example.com,Bengaluru,Karnataka,2023-04-01,Medium
29493,CustFN_9492,CustLN_9492,customer9492@example.com,Bengaluru,Maharashtra,2020-09-21,Medium
29494,CustFN_9493,CustLN_9493,customer9493@example.com,Pune,Karnataka,2023-11-05,Medium
29495,CustFN_9494,CustLN_9494,customer9494@example.com,Hyderabad,Maharashtra,2023-03-23,Low
29496,CustFN_9495,CustLN_9495,customer9495@example.com,Hyderabad,Maharashtra,2023-07-09,Low
29497,CustFN_9496,CustLN_9496,customer9496@example.com,Hyderabad,West Bengal,2020-08-03,Low
29498,CustFN_9497,CustLN_9497,customer9497@example.com,Delhi,Karnataka,2020-08-03,Low
29499,CustFN_9498,CustLN_9498,customer9498@example.com,Kolkata,Karnataka,2021-04-03,Low
29500,CustFN_9499,CustLN_9499,customer9499@example.com,Kolkata,Maharashtra,2020-04-06,Low
29501,CustFN_9500,CustLN_9500,customer9500@example.com,Hyderabad,Telangana,2020-05-16,Low
29502,CustFN_9501,CustLN_9501,customer9501@example.com,Pune,Karnataka,2020-08-02,High
29503,CustFN_9502,CustLN_9502,customer9502@example.com,Delhi,Delhi,2022-12-04,Low
29504,CustFN_9503,CustLN_9503,customer9503@example.com,Kolkata,Delhi,2020-02-15,Medium
29505,CustFN_9504,CustLN_9504,customer9504@example.com,Hyderabad,Maharashtra,2020-05-04,Low
29506,CustFN_9505,CustLN_9505,customer9505@example.com,Delhi,Tamil Nadu,2023-11-17,Medium
29507,CustFN_9506,CustLN_9506,customer9506@example.com,Pune,Maharashtra,2020-05-05,Medium
29508,CustFN_9507,CustLN_9507,customer9507@example.com,Hyderabad,Maharashtra,2022-03-17,Low
29509,CustFN_9508,CustLN_9508,customer9508@example.com,Mumbai,Telangana,2022-08-21,High
29510,CustFN_9509,CustLN_9509,customer9509@example.com,Chennai,Telangana,2023-12-08,Low
29511,CustFN_9510,CustLN_9510,customer9510@example.com,Pune,West Bengal,2023-09-11,Medium
29512,CustFN_9511,CustLN_9511,customer9511@example.com,Bengaluru,Tamil Nadu,2021-10-23,High
29513,CustFN_9512,CustLN_9512,customer9512@example.com,Bengaluru,Tamil Nadu,2023-11-14,Low
29514,CustFN_9513,CustLN_9513,customer9513@example.com,Pune,Tamil Nadu,2021-10-10,High
29515,CustFN_9514,CustLN_9514,customer9514@example.com,Bengaluru,Tamil Nadu,2022-10-01,Low
29516,CustFN_9515,CustLN_9515,customer9515@example.com,Kolkata,Tamil Nadu,2021-01-24,Medium
29517,CustFN_9516,CustLN_9516,customer9516@example.com,Pune,Maharashtra,2022-08-12,Low
29518,CustFN_9517,CustLN_9517,customer9517@example.com,Mumbai,Maharashtra,2022-03-18,Low
29519,CustFN_9518,CustLN_9518,customer9518@example.com,Pune,West Bengal,2022-06-29,Medium
29520,CustFN_9519,CustLN_9519,customer9519@example.com,Hyderabad,Delhi,2022-10-20,Low
29521,CustFN_9520,CustLN_9520,customer9520@example.com,Hyderabad,Delhi,2020-09-17,High
29522,CustFN_9521,CustLN_9521,customer9521@example.com,Delhi,West Bengal,2021-03-27,Low
29523,CustFN_9522,CustLN_9522,customer9522@example.com,Bengaluru,West Bengal,2023-01-09,Low
29524,CustFN_9523,CustLN_9523,customer9523@example.com,Chennai,Karnataka,2020-09-02,Medium
29525,CustFN_9524,CustLN_9524,customer9524@example.com,Bengaluru,Maharashtra,2021-05-31,Medium
29526,CustFN_9525,CustLN_9525,customer9525@example.com,Kolkata,Tamil Nadu,2022-09-26,Medium
29527,CustFN_9526,CustLN_9526,customer9526@example.com,Pune,Karnataka,2023-11-07,Low
29528,CustFN_9527,CustLN_9527,customer9527@example.com,Chennai,Telangana,2020-04-22,Medium
29529,CustFN_9528,CustLN_9528,customer9528@example.com,Chennai,Maharashtra,2022-02-13,High
29530,CustFN_9529,CustLN_9529,customer9529@example.com,Bengaluru,West Bengal,2020-05-02,High
29531,CustFN_9530,CustLN_9530,customer9530@example.com,Chennai,Delhi,2021-07-22,Medium
29532,CustFN_9531,CustLN_9531,customer9531@example.com,Chennai,Maharashtra,2020-09-20,Medium
29533,CustFN_9532,CustLN_9532,customer9532@example.com,Hyderabad,West Bengal,2022-09-01,Medium
29534,CustFN_9533,CustLN_9533,customer9533@example.com,Mumbai,Maharashtra,2023-02-10,Medium
29535,CustFN_9534,CustLN_9534,customer9534@example.com,Pune,Maharashtra,2021-01-06,Low
29536,CustFN_9535,CustLN_9535,customer9535@example.com,Bengaluru,Maharashtra,2022-12-05,Low
29537,CustFN_9536,CustLN_9536,customer9536@example.com,Hyderabad,Telangana,2021-11-01,Medium
29538,CustFN_9537,CustLN_9537,customer9537@example.com,Kolkata,Delhi,2021-03-01,High
29539,CustFN_9538,CustLN_9538,customer9538@example.com,Kolkata,Maharashtra,2022-02-24,Low
29540,CustFN_9539,CustLN_9539,customer9539@example.com,Delhi,West Bengal,2021-07-23,Low
29541,CustFN_9540,CustLN_9540,customer9540@example.com,Chennai,Telangana,2020-12-10,Low
29542,CustFN_9541,CustLN_9541,customer9541@example.com,Chennai,Karnataka,2023-02-09,Medium
29543,CustFN_9542,CustLN_9542,customer9542@example.com,Bengaluru,Maharashtra,2023-04-11,Medium
29544,CustFN_9543,CustLN_9543,customer9543@example.com,Mumbai,Telangana,2023-04-15,Medium
29545,CustFN_9544,CustLN_9544,customer9544@example.com,Mumbai,Tamil Nadu,2021-07-27,Low
29546,CustFN_9545,CustLN_9545,customer9545@example.com,Bengaluru,Karnataka,2020-09-11,Medium
29547,CustFN_9546,CustLN_9546,customer9546@example.com,Bengaluru,Delhi,2023-06-14,Medium
29548,CustFN_9547,CustLN_9547,customer9547@example.com,Hyderabad,Maharashtra,2021-05-08,High
29549,CustFN_9548,CustLN_9548,customer9548@example.com,Kolkata,Maharashtra,2023-01-27,Medium
29550,CustFN_9549,CustLN_9549,customer9549@example.com,Bengaluru,Telangana,2023-05-11,Medium
29551,CustFN_9550,CustLN_9550,customer9550@example.com,Kolkata,Delhi,2023-02-26,Medium
29552,CustFN_9551,CustLN_9551,customer9551@example.com,Delhi,Tamil Nadu,2021-08-07,Medium
29553,CustFN_9552,CustLN_9552,customer9552@example.com,Kolkata,Karnataka,2023-11-08,Medium
29554,CustFN_9553,CustLN_9553,customer9553@example.com,Hyderabad,West Bengal,2022-09-17,Low
29555,CustFN_9554,CustLN_9554,customer9554@example.com,Chennai,Delhi,2022-05-13,Medium
29556,CustFN_9555,CustLN_9555,customer9555@example.com,Chennai,Maharashtra,2022-11-12,Low
29557,CustFN_9556,CustLN_9556,customer9556@example.com,Kolkata,Telangana,2020-03-08,Medium
29558,CustFN_9557,CustLN_9557,customer9557@example.com,Chennai,Tamil Nadu,2021-08-08,Medium
29559,CustFN_9558,CustLN_9558,customer9558@example.com,Chennai,Telangana,2023-08-14,High
29560,CustFN_9559,CustLN_9559,customer9559@example.com,Pune,Karnataka,2020-08-29,High
29561,CustFN_9560,CustLN_9560,customer9560@example.com,Delhi,Delhi,2021-09-13,Medium
29562,CustFN_9561,CustLN_9561,customer9561@example.com,Hyderabad,Telangana,2021-08-30,Medium
29563,CustFN_9562,CustLN_9562,customer9562@example.com,Hyderabad,West Bengal,2021-06-18,Medium
29564,CustFN_9563,CustLN_9563,customer9563@example.com,Chennai,West Bengal,2022-04-23,Low
29565,CustFN_9564,CustLN_9564,customer9564@example.com,Mumbai,Telangana,2024-02-03,Low
29566,CustFN_9565,CustLN_9565,customer9565@example.com,Hyderabad,Maharashtra,2021-01-18,Medium
29567,CustFN_9566,CustLN_9566,customer9566@example.com,Delhi,Telangana,2022-11-23,Low
29568,CustFN_9567,CustLN_9567,customer9567@example.com,Bengaluru,Tamil Nadu,2023-02-10,Medium
29569,CustFN_9568,CustLN_9568,customer9568@example.com,Delhi,Delhi,2022-05-26,Low
29570,CustFN_9569,CustLN_9569,customer9569@example.com,Chennai,Karnataka,2020-05-26,Medium
29571,CustFN_9570,CustLN_9570,customer9570@example.com,Chennai,West Bengal,2022-05-08,High
29572,CustFN_9571,CustLN_9571,customer9571@example.com,Pune,Telangana,2023-12-01,Medium
29573,CustFN_9572,CustLN_9572,customer9572@example.com,Kolkata,Tamil Nadu,2021-05-28,Medium
29574,CustFN_9573,CustLN_9573,customer9573@example.com,Hyderabad,West Bengal,2022-08-17,Low
29575,CustFN_9574,CustLN_9574,customer9574@example.com,Kolkata,West Bengal,2023-12-10,Medium
29576,CustFN_9575,CustLN_9575,customer9575@example.com,Kolkata,Karnataka,2023-04-11,Low
29577,CustFN_9576,CustLN_9576,customer9576@example.com,Hyderabad,West Bengal,2022-10-29,Medium
29578,CustFN_9577,CustLN_9577,customer9577@example.com,Hyderabad,Tamil Nadu,2023-12-27,Medium
29579,CustFN_9578,CustLN_9578,customer9578@example.com,Chennai,West Bengal,2020-09-12,Low
29580,CustFN_9579,CustLN_9579,customer9579@example.com,Hyderabad,West Bengal,2023-03-05,Low
29581,CustFN_9580,CustLN_9580,customer9580@example.com,Mumbai,Telangana,2021-09-02,Low
29582,CustFN_9581,CustLN_9581,customer9581@example.com,Mumbai,Telangana,2021-06-24,High
29583,CustFN_9582,CustLN_9582,customer9582@example.com,Bengaluru,Delhi,2022-02-20,Medium
29584,CustFN_9583,CustLN_9583,customer9583@example.com,Hyderabad,Maharashtra,2020-02-20,High
29585,CustFN_9584,CustLN_9584,customer9584@example.com,Pune,Tamil Nadu,2021-04-13,Medium
29586,CustFN_9585,CustLN_9585,customer9585@example.com,Bengaluru,Maharashtra,2020-09-06,Medium
29587,CustFN_9586,CustLN_9586,customer9586@example.com,Chennai,Maharashtra,2020-07-27,Medium
29588,CustFN_9587,CustLN_9587,customer9587@example.com,Hyderabad,West Bengal,2021-05-21,Low
29589,CustFN_9588,CustLN_9588,customer9588@example.com,Mumbai,Karnataka,2023-04-18,Medium
29590,CustFN_9589,CustLN_9589,customer9589@example.com,Pune,Karnataka,2020-10-28,Medium
29591,CustFN_9590,CustLN_9590,customer9590@example.com,Bengaluru,West Bengal,2022-03-08,Medium
29592,CustFN_9591,CustLN_9591,customer9591@example.com,Pune,Tamil Nadu,2023-01-27,Medium
29593,CustFN_9592,CustLN_9592,customer9592@example.com,Hyderabad,Maharashtra,2020-12-27,Medium
29594,CustFN_9593,CustLN_9593,customer9593@example.com,Delhi,Delhi,2023-10-18,High
29595,CustFN_9594,CustLN_9594,customer9594@example.com,Pune,Maharashtra,2023-07-23,Low
29596,CustFN_9595,CustLN_9595,customer9595@example.com,Pune,Karnataka,2021-01-11,Low
29597,CustFN_9596,CustLN_9596,customer9596@example.com,Chennai,Maharashtra,2024-01-24,Low
29598,CustFN_9597,CustLN_9597,customer9597@example.com,Mumbai,Telangana,2022-09-30,Medium
29599,CustFN_9598,CustLN_9598,customer9598@example.com,Hyderabad,Telangana,2021-03-05,Medium
29600,CustFN_9599,CustLN_9599,customer9599@example.com,Pune,Delhi,2022-10-18,Medium
29601,CustFN_9600,CustLN_9600,customer9600@example.com,Hyderabad,Tamil Nadu,2022-09-26,Medium
29602,CustFN_9601,CustLN_9601,customer9601@example.com,Mumbai,Maharashtra,2022-06-28,Medium
29603,CustFN_9602,CustLN_9602,customer9602@example.com,Chennai,Telangana,2022-12-03,Low
29604,CustFN_9603,CustLN_9603,customer9603@example.com,Hyderabad,Tamil Nadu,2021-02-06,High
29605,CustFN_9604,CustLN_9604,customer9604@example.com,Kolkata,Telangana,2024-01-08,Medium
29606,CustFN_9605,CustLN_9605,customer9605@example.com,Mumbai,Tamil Nadu,2023-07-10,Low
29607,CustFN_9606,CustLN_9606,customer9606@example.com,Mumbai,Tamil Nadu,2023-01-23,Medium
29608,CustFN_9607,CustLN_9607,customer9607@example.com,Bengaluru,Telangana,2020-02-09,Medium
29609,CustFN_9608,CustLN_9608,customer9608@example.com,Chennai,West Bengal,2022-06-04,Low
29610,CustFN_9609,CustLN_9609,customer9609@example.com,Chennai,Karnataka,2022-11-25,Medium
29611,CustFN_9610,CustLN_9610,customer9610@example.com,Kolkata,Tamil Nadu,2023-07-05,Low
29612,CustFN_9611,CustLN_9611,customer9611@example.com,Hyderabad,West Bengal,2023-11-20,Medium
29613,CustFN_9612,CustLN_9612,customer9612@example.com,Delhi,Maharashtra,2023-10-05,Low
29614,CustFN_9613,CustLN_9613,customer9613@example.com,Kolkata,West Bengal,2021-09-01,High
29615,CustFN_9614,CustLN_9614,customer9614@example.com,Bengaluru,Telangana,2023-09-06,Medium
29616,CustFN_9615,CustLN_9615,customer9615@example.com,Chennai,West Bengal,2020-01-02,Medium
29617,CustFN_9616,CustLN_9616,customer9616@example.com,Mumbai,Karnataka,2021-06-11,Medium
29618,CustFN_9617,CustLN_9617,customer9617@example.com,Chennai,Telangana,2020-06-19,Low
29619,CustFN_9618,CustLN_9618,customer9618@example.com,Kolkata,Delhi,2023-08-17,Medium
29620,CustFN_9619,CustLN_9619,customer9619@example.com,Delhi,Maharashtra,2023-10-23,Low
29621,CustFN_9620,CustLN_9620,customer9620@example.com,Pune,Delhi,2021-01-19,High
29622,CustFN_9621,CustLN_9621,customer9621@example.com,Pune,West Bengal,2021-07-04,Low
29623,CustFN_9622,CustLN_9622,customer9622@example.com,Chennai,Tamil Nadu,2024-01-15,Medium
29624,CustFN_9623,CustLN_9623,customer9623@example.com,Chennai,West Bengal,2022-04-29,Medium
29625,CustFN_9624,CustLN_9624,customer9624@example.com,Bengaluru,Tamil Nadu,2022-01-15,Low
29626,CustFN_9625,CustLN_9625,customer9625@example.com,Chennai,Delhi,2022-01-20,Low
29627,CustFN_9626,CustLN_9626,customer9626@example.com,Delhi,Delhi,2022-11-10,Low
29628,CustFN_9627,CustLN_9627,customer9627@example.com,Chennai,Tamil Nadu,2023-12-02,Medium
29629,CustFN_9628,CustLN_9628,customer9628@example.com,Hyderabad,Karnataka,2021-07-03,Low
29630,CustFN_9629,CustLN_9629,customer9629@example.com,Kolkata,Maharashtra,2020-09-15,Medium
29631,CustFN_9630,CustLN_9630,customer9630@example.com,Delhi,Telangana,2020-10-04,Low
29632,CustFN_9631,CustLN_9631,customer9631@example.com,Bengaluru,Delhi,2020-01-31,Medium
29633,CustFN_9632,CustLN_9632,customer9632@example.com,Hyderabad,Maharashtra,2022-04-13,Medium
29634,CustFN_9633,CustLN_9633,customer9633@example.com,Hyderabad,Telangana,2023-10-25,Low
29635,CustFN_9634,CustLN_9634,customer9634@example.com,Kolkata,West Bengal,2022-12-05,Low
29636,CustFN_9635,CustLN_9635,customer9635@example.com,Pune,Telangana,2024-01-29,Low
29637,CustFN_9636,CustLN_9636,customer9636@example.com,Delhi,Delhi,2023-09-26,Low
29638,CustFN_9637,CustLN_9637,customer9637@example.com,Kolkata,Karnataka,2022-01-07,Low
29639,CustFN_9638,CustLN_9638,customer9638@example.com,Hyderabad,Karnataka,2021-12-30,High
29640,CustFN_9639,CustLN_9639,customer9639@example.com,Bengaluru,Maharashtra,2022-07-31,Low
29641,CustFN_9640,CustLN_9640,customer9640@example.com,Kolkata,West Bengal,2020-06-15,Medium
29642,CustFN_9641,CustLN_9641,customer9641@example.com,Pune,Maharashtra,2022-06-30,Medium
29643,CustFN_9642,CustLN_9642,customer9642@example.com,Hyderabad,Tamil Nadu,2021-11-27,Low
29644,CustFN_9643,CustLN_9643,customer9643@example.com,Kolkata,Karnataka,2022-08-22,Low
29645,CustFN_9644,CustLN_9644,customer9644@example.com,Delhi,Maharashtra,2022-04-27,Low
29646,CustFN_9645,CustLN_9645,customer9645@example.com,Pune,Tamil Nadu,2021-04-10,Medium
29647,CustFN_9646,CustLN_9646,customer9646@example.com,Delhi,West Bengal,2022-06-30,Medium
29648,CustFN_9647,CustLN_9647,customer9647@example.com,Delhi,Telangana,2021-07-03,Low
29649,CustFN_9648,CustLN_9648,customer9648@example.com,Delhi,Maharashtra,2020-10-18,Medium
29650,CustFN_9649,CustLN_9649,customer9649@example.com,Kolkata,Tamil Nadu,2022-10-09,Low
29651,CustFN_9650,CustLN_9650,customer9650@example.com,Pune,Karnataka,2021-04-04,Low
29652,CustFN_9651,CustLN_9651,customer9651@example.com,Kolkata,Telangana,2023-08-26,Low
29653,CustFN_9652,CustLN_9652,customer9652@example.com,Kolkata,Maharashtra,2020-10-25,Low
29654,CustFN_9653,CustLN_9653,customer9653@example.com,Kolkata,Karnataka,2022-06-19,Medium
29655,CustFN_9654,CustLN_9654,customer9654@example.com,Hyderabad,Telangana,2022-05-07,Medium
29656,CustFN_9655,CustLN_9655,customer9655@example.com,Chennai,Delhi,2020-10-23,Medium
29657,CustFN_9656,CustLN_9656,customer9656@example.com,Mumbai,Karnataka,2021-10-21,Low
29658,CustFN_9657,CustLN_9657,customer9657@example.com,Hyderabad,Delhi,2022-10-10,High
29659,CustFN_9658,CustLN_9658,customer9658@example.com,Pune,West Bengal,2021-04-22,Low
29660,CustFN_9659,CustLN_9659,customer9659@example.com,Mumbai,Maharashtra,2020-06-19,Medium
29661,CustFN_9660,CustLN_9660,customer9660@example.com,Mumbai,Tamil Nadu,2022-07-11,Low
29662,CustFN_9661,CustLN_9661,customer9661@example.com,Mumbai,Maharashtra,2020-12-02,Medium
29663,CustFN_9662,CustLN_9662,customer9662@example.com,Chennai,Karnataka,2022-10-19,Medium
29664,CustFN_9663,CustLN_9663,customer9663@example.com,Kolkata,Delhi,2023-06-13,Low
29665,CustFN_9664,CustLN_9664,customer9664@example.com,Bengaluru,Delhi,2020-07-04,Low
29666,CustFN_9665,CustLN_9665,customer9665@example.com,Pune,Telangana,2021-10-18,Medium
29667,CustFN_9666,CustLN_9666,customer9666@example.com,Chennai,Maharashtra,2021-10-29,Low
29668,CustFN_9667,CustLN_9667,customer9667@example.com,Chennai,Maharashtra,2022-08-06,Medium
29669,CustFN_9668,CustLN_9668,customer9668@example.com,Bengaluru,Karnataka,2021-05-16,Medium
29670,CustFN_9669,CustLN_9669,customer9669@example.com,Mumbai,Delhi,2021-09-19,Medium
29671,CustFN_9670,CustLN_9670,customer9670@example.com,Kolkata,Karnataka,2020-01-18,Low
29672,CustFN_9671,CustLN_9671,customer9671@example.com,Bengaluru,Karnataka,2020-07-02,Medium
29673,CustFN_9672,CustLN_9672,customer9672@example.com,Bengaluru,West Bengal,2022-05-04,Low
29674,CustFN_9673,CustLN_9673,customer9673@example.com,Chennai,Delhi,2020-11-19,Medium
29675,CustFN_9674,CustLN_9674,customer9674@example.com,Pune,Karnataka,2020-08-04,High
29676,CustFN_9675,CustLN_9675,customer9675@example.com,Delhi,Delhi,2021-05-01,Medium
29677,CustFN_9676,CustLN_9676,customer9676@example.com,Kolkata,Karnataka,2020-09-02,Low
29678,CustFN_9677,CustLN_9677,customer9677@example.com,Bengaluru,Tamil Nadu,2020-03-30,Low
29679,CustFN_9678,CustLN_9678,customer9678@example.com,Kolkata,Karnataka,2021-03-01,Medium
29680,CustFN_9679,CustLN_9679,customer9679@example.com,Bengaluru,Karnataka,2020-09-03,High
29681,CustFN_9680,CustLN_9680,customer9680@example.com,Mumbai,Tamil Nadu,2023-04-14,Medium
29682,CustFN_9681,CustLN_9681,customer9681@example.com,Kolkata,Maharashtra,2020-04-03,Low
29683,CustFN_9682,CustLN_9682,customer9682@example.com,Mumbai,Delhi,2023-01-26,High
29684,CustFN_9683,CustLN_9683,customer9683@example.com,Chennai,Telangana,2021-07-28,Medium
29685,CustFN_9684,CustLN_9684,customer9684@example.com,Mumbai,Tamil Nadu,2022-10-09,Medium
29686,CustFN_9685,CustLN_9685,customer9685@example.com,Kolkata,Maharashtra,2020-03-20,Low
29687,CustFN_9686,CustLN_9686,customer9686@example.com,Hyderabad,Karnataka,2023-10-13,High
29688,CustFN_9687,CustLN_9687,customer9687@example.com,Kolkata,West Bengal,2023-02-25,Medium
29689,CustFN_9688,CustLN_9688,customer9688@example.com,Bengaluru,Maharashtra,2020-07-29,Low
29690,CustFN_9689,CustLN_9689,customer9689@example.com,Mumbai,Tamil Nadu,2020-11-24,Medium
29691,CustFN_9690,CustLN_9690,customer9690@example.com,Pune,West Bengal,2022-08-23,Low
29692,CustFN_9691,CustLN_9691,customer9691@example.com,Hyderabad,Karnataka,2023-10-14,Medium
29693,CustFN_9692,CustLN_9692,customer9692@example.com,Chennai,Maharashtra,2021-10-30,Medium
29694,CustFN_9693,CustLN_9693,customer9693@example.com,Delhi,Telangana,2021-12-29,Medium
29695,CustFN_9694,CustLN_9694,customer9694@example.com,Bengaluru,Delhi,2020-12-22,Medium
29696,CustFN_9695,CustLN_9695,customer9695@example.com,Bengaluru,Delhi,2021-07-28,High
29697,CustFN_9696,CustLN_9696,customer9696@example.com,Pune,Tamil Nadu,2021-03-05,High
29698,CustFN_9697,CustLN_9697,customer9697@example.com,Delhi,Karnataka,2021-06-09,Medium
29699,CustFN_9698,CustLN_9698,customer9698@example.com,Delhi,Karnataka,2020-01-31,Medium
29700,CustFN_9699,CustLN_9699,customer9699@example.com,Chennai,Delhi,2020-03-02,Medium
29701,CustFN_9700,CustLN_9700,customer9700@example.com,Chennai,Maharashtra,2022-10-18,Medium
29702,CustFN_9701,CustLN_9701,customer9701@example.com,Hyderabad,Karnataka,2022-10-19,Medium
29703,CustFN_9702,CustLN_9702,customer9702@example.com,Bengaluru,Telangana,2021-05-10,High
29704,CustFN_9703,CustLN_9703,customer9703@example.com,Mumbai,Telangana,2023-08-21,Medium
29705,CustFN_9704,CustLN_9704,customer9704@example.com,Chennai,Karnataka,2021-02-03,High
29706,CustFN_9705,CustLN_9705,customer9705@example.com,Pune,Karnataka,2021-08-16,High
29707,CustFN_9706,CustLN_9706,customer9706@example.com,Pune,Delhi,2023-01-02,High
29708,CustFN_9707,CustLN_9707,customer9707@example.com,Pune,Tamil Nadu,2023-01-20,Medium
29709,CustFN_9708,CustLN_9708,customer9708@example.com,Kolkata,Delhi,2023-07-15,Low
29710,CustFN_9709,CustLN_9709,customer9709@example.com,Chennai,Tamil Nadu,2020-02-13,Medium
29711,CustFN_9710,CustLN_9710,customer9710@example.com,Chennai,Telangana,2020-10-02,Medium
29712,CustFN_9711,CustLN_9711,customer9711@example.com,Pune,Tamil Nadu,2022-08-18,Low
29713,CustFN_9712,CustLN_9712,customer9712@example.com,Chennai,Delhi,2021-05-22,Low
29714,CustFN_9713,CustLN_9713,customer9713@example.com,Kolkata,Karnataka,2020-03-06,Medium
29715,CustFN_9714,CustLN_9714,customer9714@example.com,Mumbai,Tamil Nadu,2022-05-29,Medium
29716,CustFN_9715,CustLN_9715,customer9715@example.com,Mumbai,Delhi,2021-08-12,Low
29717,CustFN_9716,CustLN_9716,customer9716@example.com,Hyderabad,Telangana,2021-06-30,Low
29718,CustFN_9717,CustLN_9717,customer9717@example.com,Bengaluru,West Bengal,2021-01-31,Low
29719,CustFN_9718,CustLN_9718,customer9718@example.com,Mumbai,Tamil Nadu,2020-01-09,Medium
29720,CustFN_9719,CustLN_9719,customer9719@example.com,Hyderabad,Telangana,2020-09-30,Medium
29721,CustFN_9720,CustLN_9720,customer9720@example.com,Delhi,Telangana,2021-12-12,Medium
29722,CustFN_9721,CustLN_9721,customer9721@example.com,Bengaluru,Maharashtra,2021-02-17,Low
29723,CustFN_9722,CustLN_9722,customer9722@example.com,Mumbai,West Bengal,2023-08-04,Medium
29724,CustFN_9723,CustLN_9723,customer9723@example.com,Kolkata,Tamil Nadu,2020-08-02,Low
29725,CustFN_9724,CustLN_9724,customer9724@example.com,Delhi,Delhi,2023-08-06,Low
29726,CustFN_9725,CustLN_9725,customer9725@example.com,Hyderabad,Tamil Nadu,2021-08-30,Medium
29727,CustFN_9726,CustLN_9726,customer9726@example.com,Mumbai,Tamil Nadu,2021-02-17,Medium
29728,CustFN_9727,CustLN_9727,customer9727@example.com,Mumbai,West Bengal,2021-04-01,Low
29729,CustFN_9728,CustLN_9728,customer9728@example.com,Chennai,Telangana,2021-05-10,Medium
29730,CustFN_9729,CustLN_9729,customer9729@example.com,Delhi,Telangana,2022-01-29,Low
29731,CustFN_9730,CustLN_9730,customer9730@example.com,Mumbai,Telangana,2021-06-14,Low
29732,CustFN_9731,CustLN_9731,customer9731@example.com,Pune,Telangana,2022-08-28,High
29733,CustFN_9732,CustLN_9732,customer9732@example.com,Kolkata,West Bengal,2021-09-29,Medium
29734,CustFN_9733,CustLN_9733,customer9733@example.com,Chennai,Delhi,2022-10-04,Low
29735,CustFN_9734,CustLN_9734,customer9734@example.com,Chennai,Karnataka,2022-06-25,Medium
29736,CustFN_9735,CustLN_9735,customer9735@example.com,Mumbai,Maharashtra,2021-01-01,High
29737,CustFN_9736,CustLN_9736,customer9736@example.com,Kolkata,Telangana,2023-05-04,Medium
29738,CustFN_9737,CustLN_9737,customer9737@example.com,Chennai,Telangana,2023-04-13,Low
29739,CustFN_9738,CustLN_9738,customer9738@example.com,Bengaluru,Maharashtra,2024-01-23,Medium
29740,CustFN_9739,CustLN_9739,customer9739@example.com,Delhi,Telangana,2020-09-19,Low
29741,CustFN_9740,CustLN_9740,customer9740@example.com,Bengaluru,Karnataka,2023-06-25,Medium
29742,CustFN_9741,CustLN_9741,customer9741@example.com,Hyderabad,Tamil Nadu,2023-07-31,High
29743,CustFN_9742,CustLN_9742,customer9742@example.com,Bengaluru,Maharashtra,2022-08-21,Medium
29744,CustFN_9743,CustLN_9743,customer9743@example.com,Kolkata,Delhi,2022-01-29,Medium
29745,CustFN_9744,CustLN_9744,customer9744@example.com,Pune,Maharashtra,2023-12-06,Low
29746,CustFN_9745,CustLN_9745,customer9745@example.com,Chennai,Karnataka,2023-12-30,Low
29747,CustFN_9746,CustLN_9746,customer9746@example.com,Kolkata,West Bengal,2022-08-20,Medium
29748,CustFN_9747,CustLN_9747,customer9747@example.com,Chennai,Delhi,2021-06-23,Medium
29749,CustFN_9748,CustLN_9748,customer9748@example.com,Pune,Tamil Nadu,2023-05-10,Low
29750,CustFN_9749,CustLN_9749,customer9749@example.com,Chennai,Telangana,2020-05-13,Medium
29751,CustFN_9750,CustLN_9750,customer9750@example.com,Bengaluru,Maharashtra,2021-03-11,Medium
29752,CustFN_9751,CustLN_9751,customer9751@example.com,Hyderabad,Delhi,2024-01-18,High
29753,CustFN_9752,CustLN_9752,customer9752@example.com,Mumbai,Maharashtra,2023-05-06,Low
29754,CustFN_9753,CustLN_9753,customer9753@example.com,Pune,Tamil Nadu,2023-11-10,Medium
29755,CustFN_9754,CustLN_9754,customer9754@example.com,Bengaluru,Maharashtra,2022-06-11,Medium
29756,CustFN_9755,CustLN_9755,customer9755@example.com,Kolkata,Delhi,2021-09-03,Medium
29757,CustFN_9756,CustLN_9756,customer9756@example.com,Bengaluru,Karnataka,2024-01-09,Medium
29758,CustFN_9757,CustLN_9757,customer9757@example.com,Bengaluru,West Bengal,2021-04-09,Medium
29759,CustFN_9758,CustLN_9758,customer9758@example.com,Mumbai,Delhi,2023-02-10,Low
29760,CustFN_9759,CustLN_9759,customer9759@example.com,Delhi,Maharashtra,2022-04-17,Low
29761,CustFN_9760,CustLN_9760,customer9760@example.com,Chennai,Tamil Nadu,2020-12-08,Medium
29762,CustFN_9761,CustLN_9761,customer9761@example.com,Chennai,Telangana,2020-01-27,High
29763,CustFN_9762,CustLN_9762,customer9762@example.com,Kolkata,Telangana,2021-07-29,Medium
29764,CustFN_9763,CustLN_9763,customer9763@example.com,Hyderabad,Tamil Nadu,2022-04-01,Medium
29765,CustFN_9764,CustLN_9764,customer9764@example.com,Kolkata,Maharashtra,2020-10-01,Medium
